C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_25_810.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_25_810.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_25_810.jpg,0,1,0,30.19018
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_25_885.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_25_885.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_25_885.jpg,0,1,0,30.19049
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_25_951.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_25_951.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_25_951.jpg,-0.1,1,0,30.18728
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_024.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_024.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_024.jpg,-0.3,1,0,30.17024
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_096.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_096.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_096.jpg,0,1,0,30.18886
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_165.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_165.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_165.jpg,0,1,0,30.18947
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_234.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_234.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_234.jpg,0,1,0,30.19063
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_310.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_310.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_310.jpg,0,1,0,30.1903
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_382.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_382.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_382.jpg,0,1,0,30.19021
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_455.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_455.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_455.jpg,0,1,0,30.19018
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_525.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_525.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_525.jpg,0,1,0,30.19017
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_597.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_597.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_597.jpg,0,1,0,30.19017
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_667.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_667.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_667.jpg,0,1,0,30.19015
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_740.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_740.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_740.jpg,-0.05,1,0,30.18955
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_811.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_811.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_811.jpg,-0.25,1,0,30.17502
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_880.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_880.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_880.jpg,0,1,0,30.18971
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_26_950.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_26_950.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_26_950.jpg,0,1,0,30.19031
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_025.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_025.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_025.jpg,0,1,0,30.19117
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_097.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_097.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_097.jpg,0,1,0,30.19076
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_173.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_173.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_173.jpg,0,1,0,30.19065
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_244.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_244.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_244.jpg,-0.2,1,0,30.17988
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_318.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_318.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_318.jpg,-0.35,1,0,30.16351
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_392.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_392.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_392.jpg,0,1,0,30.18999
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_463.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_463.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_463.jpg,-0.05,1,0,30.18998
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_541.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_541.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_541.jpg,-0.25,1,0,30.1779
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_616.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_616.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_616.jpg,0,1,0,30.18892
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_696.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_696.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_696.jpg,-0.05,1,0,30.19009
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_767.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_767.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_767.jpg,-0.25,1,0,30.1776
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_837.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_837.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_837.jpg,0,1,0,30.18408
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_906.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_906.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_906.jpg,0,1,0,30.18955
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_27_974.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_27_974.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_27_974.jpg,0,1,0,30.19014
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_050.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_050.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_050.jpg,-0.2,1,0,30.18221
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_125.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_125.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_125.jpg,0,1,0,30.18943
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_196.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_196.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_196.jpg,0,1,0,30.19017
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_279.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_279.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_279.jpg,-0.2,1,0,30.1819
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_360.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_360.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_360.jpg,0,1,0,30.19017
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_440.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_440.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_440.jpg,-0.05,1,0,30.19017
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_517.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_517.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_517.jpg,0,1,0,30.18819
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_600.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_600.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_600.jpg,0,1,0,30.19013
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_669.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_669.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_669.jpg,-0.05,1,0,30.18999
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_740.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_740.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_740.jpg,-0.2,1,0,30.18114
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_808.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_808.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_808.jpg,0,1,0,30.19049
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_893.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_893.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_893.jpg,-0.05,1,0,30.19019
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_28_970.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_28_970.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_28_970.jpg,0,1,0,30.18816
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_052.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_052.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_052.jpg,0,1,0,30.19007
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_121.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_121.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_121.jpg,0,1,0,30.19025
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_198.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_198.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_198.jpg,-0.2,1,0,30.18114
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_278.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_278.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_278.jpg,0,1,0,30.18941
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_359.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_359.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_359.jpg,-0.05,1,0,30.19008
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_437.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_437.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_437.jpg,0,1,0,30.18789
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_511.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_511.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_511.jpg,0,1,0,30.18967
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_593.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_593.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_593.jpg,-0.2,1,0,30.18172
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_674.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_674.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_674.jpg,0,1,0,30.19023
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_753.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_753.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_753.jpg,-0.1,1,0,30.18994
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_832.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_832.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_832.jpg,0,1,0,30.18703
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_29_912.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_29_912.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_29_912.jpg,0,1,0,30.18995
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_003.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_003.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_003.jpg,0,1,0,30.19025
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_076.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_076.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_076.jpg,-0.2,1,0,30.18127
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_167.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_167.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_167.jpg,0,1,0,30.19007
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_253.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_253.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_253.jpg,0,1,0,30.18965
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_328.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_328.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_328.jpg,-0.15,1,0,30.18603
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_413.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_413.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_413.jpg,0,1,0,30.18494
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_492.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_492.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_492.jpg,0,1,0,30.18837
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_566.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_566.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_566.jpg,0,1,0,30.1904
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_652.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_652.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_652.jpg,0,1,0,30.19021
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_735.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_735.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_735.jpg,0,1,0,30.19102
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_817.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_817.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_817.jpg,0,1,0,30.19053
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_891.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_891.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_891.jpg,0,1,0,30.19033
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_30_963.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_30_963.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_30_963.jpg,0,1,0,30.19031
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_045.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_045.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_045.jpg,0,1,0,30.1903
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_123.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_123.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_123.jpg,0,1,0,30.19033
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_198.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_198.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_198.jpg,0,1,0,30.19031
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_280.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_280.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_280.jpg,-0.15,1,0,30.18392
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_350.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_350.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_350.jpg,0,1,0,30.19038
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_426.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_426.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_426.jpg,0,1,0,30.19026
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_494.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_494.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_494.jpg,0,1,0,30.1893
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_574.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_574.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_574.jpg,-0.2,1,0,30.18043
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_650.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_650.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_650.jpg,0,1,0,30.18326
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_733.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_733.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_733.jpg,0,1,0,30.19009
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_801.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_801.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_801.jpg,-0.1,1,0,30.18995
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_868.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_868.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_868.jpg,-0.3,1,0,30.1721
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_31_948.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_31_948.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_31_948.jpg,0,1,0,30.18982
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_033.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_033.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_033.jpg,-0.1,1,0,30.18935
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_101.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_101.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_101.jpg,-0.25,1,0,30.17758
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_184.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_184.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_184.jpg,0,1,0,30.19
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_256.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_256.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_256.jpg,0,1,0,30.19036
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_331.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_331.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_331.jpg,-0.15,1,0,30.18512
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_405.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_405.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_405.jpg,0,1,0,30.18496
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_477.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_477.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_477.jpg,0,1,0,30.18966
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_546.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_546.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_546.jpg,0,1,0,30.18891
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_615.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_615.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_615.jpg,-0.05,1,0,30.19018
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_694.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_694.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_694.jpg,0,1,0,30.1907
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_761.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_761.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_761.jpg,0,1,0,30.18988
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_843.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_843.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_843.jpg,0,1,0,30.19059
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_32_921.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_32_921.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_32_921.jpg,0,1,0,30.19045
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_000.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_000.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_000.jpg,0,1,0,30.19037
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_070.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_070.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_070.jpg,-0.15,1,0,30.18409
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_148.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_148.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_148.jpg,0,1,0,30.18462
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_218.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_218.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_218.jpg,0,1,0,30.18993
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_287.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_287.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_287.jpg,0,1,0,30.19011
C:\Users\itste\Downloads\track1\IMG\center_2024_01_16_12_30_33_366.jpg,C:\Users\itste\Downloads\track1\IMG\left_2024_01_16_12_30_33_366.jpg,C:\Users\itste\Downloads\track1\IMG\right_2024_01_16_12_30_33_366.jpg,0,1,0,30.19017
